genome_id;contig_id;ORF_id;ORF_length_bp;ORF_strand;ORF_start;ORF_end;VR;VR_strand;VR_start;VR_end;VR_position;TR_orig_start;TR_orig_end;VR_length_bp;TR_length_bp;VR_A-N mut;VR_non A-N mut;database;ORF_ftype;ftype;gene;EC_number;COG;product;metagenome_id;genome_length;num_contigs;otu_id;biome;ecosystem_category;ecosystem_type;habitat;domain;phylum
3300029444_21;3300029444.a:Ga0243728_1000086;3300029444_21___01256;1707;-;83733;85439;VR;-;84686;84807;middle;86664;86711;122;48;14;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029444;2145231;41;OTU-11702;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300029444_21;3300029444.a:Ga0243728_1000654;3300029444_21___02038;1740;+;3426;5165;VR;+;4100;4201;middle;2148;2195;102;48;11;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029444;2145231;41;OTU-11702;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300007299_20;3300007299.a:Ga0104319_1000167;3300007299_20___00759;2322;-;32613;34934;VR;-;33522;33632;middle;36811;36860;111;50;17;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007299;1833728;48;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300007299_20;3300007299.a:Ga0104319_1000071;3300007299_20___01683;819;+;51103;51921;VR;+;51853;51886;end;53131;53156;34;26;9;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007299;1833728;48;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300007299_20;3300007299.a:Ga0104319_1000071;3300007299_20___01683;819;+;51103;51921;VR;+;51803;51918;end;53610;53659;116;50;21;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007299;1833728;48;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300007299_20;3300007299.a:Ga0104319_1000071;3300007299_20___01686;240;+;53511;53750;VR;+;53634;53667;middle;53131;53156;34;26;0;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007299;1833728;48;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300029369_5;3300029369.a:Ga0243960_100046;3300029369_5___02521;2685;+;156207;158891;VR;+;158699;158888;end;160203;160252;190;50;20;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029369;6773414;66;OTU-16670;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Bacteroidota
3300029369_5;3300029369.a:Ga0243960_100114;3300029369_5___03511;1437;-;43928;45364;VR;-;43941;44060;begin;43350;43399;120;50;20;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029369;6773414;66;OTU-16670;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Bacteroidota
3300029369_5;3300029369.a:Ga0243960_100114;3300029369_5___03561;609;-;79965;80573;VR;-;80043;80119;begin;43350;43399;77;50;13;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029369;6773414;66;OTU-16670;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Bacteroidota
3300029369_5;3300029369.a:Ga0243960_100202;3300029369_5___04274;6768;+;51315;58082;VR;+;57901;58020;end;58326;58375;120;50;17;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029369;6773414;66;OTU-16670;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Bacteroidota
3300014782_12;3300014782.a:Ga0134389_1000032;3300014782_12___00309;1320;-;59131;60450;VR;-;59144;59257;begin;58573;58610;114;38;23;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014782;1843185;43;OTU-6928;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014782_12;3300014782.a:Ga0134389_1000032;3300014782_12___00309;1320;-;59131;60450;VR;-;59158;59201;begin;65373;65410;44;38;13;3;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014782;1843185;43;OTU-6928;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014782_12;3300014782.a:Ga0134389_1000032;3300014782_12___00315;1428;-;65892;67319;VR;-;65919;65962;begin;58573;58610;44;38;14;2;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014782;1843185;43;OTU-6928;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014782_12;3300014782.a:Ga0134389_1000032;3300014782_12___00315;1428;-;65892;67319;VR;-;65903;66018;begin;65373;65410;116;38;25;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014782;1843185;43;OTU-6928;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014782_12;3300014782.a:Ga0134389_1000032;3300014782_12___00377;783;-;105675;106457;VR;-;105762;105805;begin;58573;58610;44;38;11;2;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014782;1843185;43;OTU-6928;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014782_12;3300014782.a:Ga0134389_1000032;3300014782_12___00377;783;-;105675;106457;VR;-;105747;105857;begin;65373;65410;111;38;20;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014782;1843185;43;OTU-6928;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029841_26;3300029841.a:Ga0245272_100317;3300029841_26___00296;816;-;8264;9079;VR;-;8297;8358;begin;5993;6042;62;50;19;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029841;1756945;43;OTU-4098;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Proteobacteria
3300029841_26;3300029841.a:Ga0245272_100317;3300029841_26___00296;816;-;8264;9079;VR;-;8265;8377;begin;6749;6798;113;50;19;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029841;1756945;43;OTU-4098;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Proteobacteria
3300029841_26;3300029841.a:Ga0245272_100317;3300029841_26___00296;816;-;8264;9079;VR;-;8297;8355;begin;7001;7050;59;50;15;3;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029841;1756945;43;OTU-4098;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Proteobacteria
3300007361_13;3300007361.a:Ga0104787_100030;3300007361_13___01492;1320;-;79329;80648;VR;-;79342;79455;begin;78771;78808;114;38;17;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007361;2533387;36;OTU-6928;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300007361_13;3300007361.a:Ga0104787_100030;3300007361_13___01492;1320;-;79329;80648;VR;-;79356;79399;begin;85571;85608;44;38;9;3;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007361;2533387;36;OTU-6928;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300007361_13;3300007361.a:Ga0104787_100030;3300007361_13___01498;1425;-;86090;87514;VR;-;86117;86160;begin;78771;78808;44;38;11;2;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007361;2533387;36;OTU-6928;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300007361_13;3300007361.a:Ga0104787_100030;3300007361_13___01498;1425;-;86090;87514;VR;-;86101;86216;begin;85571;85608;116;38;20;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007361;2533387;36;OTU-6928;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300007361_13;3300007361.a:Ga0104787_100030;3300007361_13___01560;783;-;125841;126623;VR;-;125928;125971;begin;78771;78808;44;38;8;2;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007361;2533387;36;OTU-6928;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300007361_13;3300007361.a:Ga0104787_100030;3300007361_13___01560;783;-;125841;126623;VR;-;125913;126017;begin;85571;85608;105;38;18;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007361;2533387;36;OTU-6928;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300005838_13;3300005838.a:Ga0008649_10000693;3300005838_13___00533;525;+;2399;2923;VR;+;2823;2853;end;115;139;31;25;5;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300005838;2695368;199;OTU-13522;Aquatic;Marine;Marine;Marine;d__Bacteria;p__Proteobacteria
3300005838_13;3300005838.a:Ga0008649_10000693;3300005838_13___00533;525;+;2399;2923;VR;+;2793;2916;end;797;846;124;50;21;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300005838;2695368;199;OTU-13522;Aquatic;Marine;Marine;Marine;d__Bacteria;p__Proteobacteria
3300005838_13;3300005838.a:Ga0008649_10008378;3300005838_13___01443;840;+;199;1038;VR;+;903;1031;end;1604;1653;129;50;19;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300005838;2695368;199;OTU-13522;Aquatic;Marine;Marine;Marine;d__Bacteria;p__Proteobacteria
3300029815_34;3300029815.a:Ga0244882_1002184;3300029815_34___00070;132;-;6388;6519;VR;-;6478;6539;;5965;6014;62;50;7;3;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029815;1865923;95;OTU-4098;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Proteobacteria
3300029815_34;3300029815.a:Ga0244882_1002184;3300029815_34___00070;132;-;6388;6519;VR;-;6471;6542;;6991;7040;72;50;4;2;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029815;1865923;95;OTU-4098;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Proteobacteria
3300020698_5;3300020698.a:Ga0214241_1000446;3300020698_5___00286;1185;-;9441;10625;VR;-;9428;9636;begin;7273;7322;209;50;19;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020698;946295;54;OTU-17302;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Patescibacteria
3300020698_5;3300020698.a:Ga0214241_1000039;3300020698_5___00576;1248;-;24254;25501;VR;-;24223;24387;begin;22453;22502;165;50;11;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020698;946295;54;OTU-17302;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Patescibacteria
3300029757_5;3300029757.a:Ga0243876_100013;3300029757_5___01496;6552;-;155238;161789;VR;-;155300;155417;begin;181626;181695;118;70;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029757;3922921;70;OTU-1996;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Bacteroidota
3300029757_5;3300029757.a:Ga0243876_100266;3300029757_5___02795;2685;+;24383;27067;VR;+;26875;27064;end;28379;28428;190;50;21;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029757;3922921;70;OTU-1996;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Bacteroidota
3300029501_14;3300029501.a:Ga0244796_101460;3300029501_14___00204;240;-;5910;6149;VR;-;5991;6024;middle;6755;6779;34;25;0;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029501;1581609;120;OTU-4098;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Proteobacteria
3300029501_14;3300029501.a:Ga0244796_101460;3300029501_14___00205;123;-;6914;7036;VR;-;6995;7056;;6000;6049;62;50;4;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029501;1581609;120;OTU-4098;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Proteobacteria
3300029501_14;3300029501.a:Ga0244796_101460;3300029501_14___00205;123;-;6914;7036;VR;-;6998;7031;end;6755;6779;34;25;1;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029501;1581609;120;OTU-4098;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Proteobacteria
3300027276_18;3300027276.a:Ga0208297_1000383;3300027276_18___00055;1296;-;31047;32342;VR;-;31051;31232;begin;30034;30106;182;73;17;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300027276;2649710;79;OTU-7366;Terrestrial;Deep subsurface;Deep subsurface;Deep subsurface;d__Bacteria;p__Bacteroidota
3300027276_18;3300027276.a:Ga0208297_1000383;3300027276_18___00101;669;-;70162;70830;VR;-;70164;70263;begin;30034;30106;100;73;10;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300027276;2649710;79;OTU-7366;Terrestrial;Deep subsurface;Deep subsurface;Deep subsurface;d__Bacteria;p__Bacteroidota
3300027276_18;3300027276.a:Ga0208297_1000921;3300027276_18___02071;2415;-;8597;11011;VR;-;8601;8788;begin;7269;7318;188;50;16;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300027276;2649710;79;OTU-7366;Terrestrial;Deep subsurface;Deep subsurface;Deep subsurface;d__Bacteria;p__Bacteroidota
3300007184_22;3300007184.a:Ga0103258_103640;3300007184_22___00838;120;-;5893;6012;VR;-;5971;6007;end;6740;6764;37;25;0;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007184;1770039;54;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300007184_22;3300007184.a:Ga0103258_103640;3300007184_22___00839;123;-;6143;6265;VR;-;6221;6285;;5983;6032;65;50;5;2;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007184;1770039;54;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300007184_22;3300007184.a:Ga0103258_103640;3300007184_22___00839;123;-;6143;6265;VR;-;6224;6260;end;6740;6764;37;25;3;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007184;1770039;54;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300007184_22;3300007184.a:Ga0103258_103640;3300007184_22___00839;123;-;6143;6265;VR;-;6218;6288;;6995;7044;71;50;3;3;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007184;1770039;54;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300007184_22;3300007184.a:Ga0103258_103640;3300007184_22___00840;126;-;6899;7024;VR;-;6980;7044;;5983;6032;65;50;4;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007184;1770039;54;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300007184_22;3300007184.a:Ga0103258_103640;3300007184_22___00840;126;-;6899;7024;VR;-;6983;7019;end;6740;6764;37;25;1;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007184;1770039;54;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300008733_13;3300008733.a:Ga0115617_102111;3300008733_13___00114;240;-;4883;5122;VR;-;4961;4997;middle;5731;5755;37;25;0;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008733;1585099;126;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300008733_13;3300008733.a:Ga0115617_102111;3300008733_13___00115;123;-;5386;5508;VR;-;5467;5528;;4973;5022;62;50;7;3;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008733;1585099;126;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300008733_13;3300008733.a:Ga0115617_102111;3300008733_13___00115;123;-;5386;5508;VR;-;5467;5531;;5986;6035;65;50;3;2;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008733;1585099;126;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300008733_13;3300008733.a:Ga0115617_102111;3300008733_13___00116;123;-;5638;5760;VR;-;5719;5783;;4973;5022;65;50;5;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008733;1585099;126;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300008733_13;3300008733.a:Ga0115617_102111;3300008733_13___00116;123;-;5638;5760;VR;-;5719;5780;;5986;6035;62;50;2;3;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008733;1585099;126;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300008733_13;3300008733.a:Ga0115617_102111;3300008733_13___00117;126;-;5890;6015;VR;-;5971;6035;;4973;5022;65;50;4;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008733;1585099;126;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300008733_13;3300008733.a:Ga0115617_102111;3300008733_13___00117;126;-;5890;6015;VR;-;5974;6010;end;5731;5755;37;25;1;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008733;1585099;126;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
3300029493_22;3300029493.a:Ga0244010_1000012;3300029493_22___00244;2754;-;105121;107874;VR;-;105122;105314;begin;103501;103550;193;50;23;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029493;2178988;25;OTU-6928;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Bacteroidota
3300029493_22;3300029493.a:Ga0244010_1000048;3300029493_22___01593;1428;-;81171;82598;VR;-;81182;81297;begin;80659;80696;116;38;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029493;2178988;25;OTU-6928;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Bacteroidota
3300029493_22;3300029493.a:Ga0244010_1000048;3300029493_22___01652;783;-;121193;121975;VR;-;121265;121341;begin;80659;80696;77;38;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029493;2178988;25;OTU-6928;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Bacteroidota
3300029494_23;3300029494.a:Ga0244011_1000001;3300029494_23___00562;2754;+;561190;563943;VR;+;563748;563940;end;565513;565562;193;50;23;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029494;2157704;19;OTU-6928;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Bacteroidota
3300029494_23;3300029494.a:Ga0244011_1000042;3300029494_23___01635;1428;-;81184;82611;VR;-;81195;81310;begin;80672;80709;116;38;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029494;2157704;19;OTU-6928;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Bacteroidota
3300029494_23;3300029494.a:Ga0244011_1000042;3300029494_23___01694;783;-;121206;121988;VR;-;121278;121354;begin;80672;80709;77;38;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029494;2157704;19;OTU-6928;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Bacteroidota
3300028189_11;3300028189.a:Ga0257127_1002123;3300028189_11___01000;1779;+;72;1850;VR;+;1715;1843;end;2416;2465;129;50;21;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300028189;3232624;195;OTU-13522;Aquatic;Marine;Marine;Marine;d__Bacteria;p__Proteobacteria
3300028189_11;3300028189.a:Ga0257127_1002123;3300028189_11___01003;3375;+;4081;7455;VR;+;4447;4580;begin;2416;2465;134;50;21;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300028189;3232624;195;OTU-13522;Aquatic;Marine;Marine;Marine;d__Bacteria;p__Proteobacteria
3300028189_11;3300028189.a:Ga0257127_1000151;3300028189_11___02455;525;-;23934;24458;VR;-;23939;24062;begin;26010;26059;124;50;18;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300028189;3232624;195;OTU-13522;Aquatic;Marine;Marine;Marine;d__Bacteria;p__Proteobacteria
3300028189_11;3300028189.a:Ga0257127_1000151;3300028189_11___02458;1167;-;26647;27813;VR;-;26652;26775;begin;26010;26059;124;50;21;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300028189;3232624;195;OTU-13522;Aquatic;Marine;Marine;Marine;d__Bacteria;p__Proteobacteria
3300021319_14;3300021319.a:Ga0214520_101053;3300021319_14___00124;1221;+;1033;2253;VR;+;2120;2232;end;2390;2439;113;50;14;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300021319;3431220;112;OTU-3580;Host-associated;Mammals;Digestive system;Goate feces;d__Bacteria;p__Firmicutes_A
3300021319_14;3300021319.a:Ga0214520_100277;3300021319_14___02628;2259;+;57319;59577;VR;+;59432;59567;end;60166;60235;136;70;21;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300021319;3431220;112;OTU-3580;Host-associated;Mammals;Digestive system;Goate feces;d__Bacteria;p__Firmicutes_A
3300029703_24;3300029703.a:Ga0245234_100095;3300029703_24___00558;1143;-;108991;110133;VR;-;109011;109125;begin;108438;108487;115;50;11;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029703;2021662;15;OTU-18020;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300029703_24;3300029703.a:Ga0245234_100095;3300029703_24___00604;1308;-;144927;146234;VR;-;145325;145438;middle;108438;108487;114;50;7;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029703;2021662;15;OTU-18020;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300029703_24;3300029703.a:Ga0245234_100020;3300029703_24___01517;1296;-;93304;94599;VR;-;93325;93442;begin;93082;93131;118;50;16;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029703;2021662;15;OTU-18020;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300029028_11;3300029028.a:Ga0169666_100059;3300029028_11___01326;915;+;135268;136182;VR;+;136055;136179;end;137995;138044;125;50;19;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029028;1857956;43;OTU-14647;Host-associated;Human;Digestive system;Human host-associated;d__Bacteria;p__Proteobacteria
3300029028_11;3300029028.a:Ga0169666_100059;3300029028_11___01326;915;+;135268;136182;VR;+;136083;136138;end;138252;138301;56;50;11;3;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029028;1857956;43;OTU-14647;Host-associated;Human;Digestive system;Human host-associated;d__Bacteria;p__Proteobacteria
3300029028_11;3300029028.a:Ga0169666_100059;3300029028_11___01326;915;+;135268;136182;VR;+;136111;136144;end;138536;138561;34;26;10;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029028;1857956;43;OTU-14647;Host-associated;Human;Digestive system;Human host-associated;d__Bacteria;p__Proteobacteria
3300008672_42;3300008672.a:Ga0111519_106221;3300008672_42___00483;126;+;510;635;VR;+;513;546;begin;768;793;34;26;1;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008672;1049431;184;OTU-4098;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Proteobacteria
